Time stamp,Power,avg_temp
1680919407.9280317, 4.34, 44.008
1680919408.1283836, 4.34, 44.008
1680919408.3287325, 4.34, 44.546
1680919408.5290918, 4.34, 44.008
1680919408.7294478, 4.34, 44.546
1680919408.9298193, 4.325, 44.546
1680919409.1302028, 4.325, 44.008
1680919409.3305843, 4.325, 44.008
1680919409.531005, 4.325, 44.546
1680919409.7313516, 4.325, 44.008
1680919409.931751, 4.313, 44.008
1680919410.1321514, 4.313, 44.546
1680919410.3325, 4.313, 44.008
1680919410.5328412, 4.313, 45.084
1680919410.7332168, 4.313, 44.546
1680919410.9336324, 4.325, 44.008
1680919411.1339936, 4.325, 44.008
1680919411.3343546, 4.325, 44.546
1680919411.5347888, 4.325, 44.546
1680919411.7351565, 4.325, 44.008
1680919411.9355092, 4.332, 44.546
1680919412.1358654, 4.332, 44.546
1680919412.3361938, 4.332, 44.546
1680919412.536569, 4.332, 45.084
1680919412.7369113, 4.332, 44.546
1680919412.9372668, 4.328, 44.008
1680919413.1376069, 4.328, 44.546
1680919413.337958, 4.328, 44.008
1680919413.538335, 4.328, 45.084
1680919413.7389433, 4.328, 44.008
1680919413.9392772, 4.328, 44.546
1680919414.1396646, 4.347, 44.008
1680919414.3400095, 4.347, 44.546
1680919414.540367, 4.347, 44.546
1680919414.7407897, 4.347, 44.008
1680919414.9411728, 4.325, 44.008
1680919415.1415212, 4.325, 44.546
1680919415.3418818, 4.325, 44.546
1680919415.5422635, 4.325, 45.084
1680919415.7427044, 4.325, 44.008
1680919415.9430704, 4.336, 44.008
1680919416.143392, 4.336, 45.084
1680919416.343765, 4.336, 44.546
1680919416.544274, 4.336, 44.546
1680919416.7446795, 4.336, 45.084
1680919416.9450583, 4.328, 44.546
1680919417.1454122, 4.328, 45.084
1680919417.3457797, 4.328, 44.546
1680919417.5461495, 4.328, 44.546
1680919417.7465677, 4.328, 44.008
1680919417.946748, 4.332, 44.546
1680919418.1471667, 4.332, 45.084
1680919418.347559, 4.332, 44.546
1680919418.5479653, 4.332, 44.546
1680919418.7483165, 4.332, 45.084
1680919418.9486692, 4.328, 44.546
1680919419.1490672, 4.328, 44.008
1680919419.3494527, 4.328, 45.084
1680919419.5498705, 4.328, 44.008
1680919419.7502565, 4.328, 45.084
1680919419.9507117, 4.313, 44.546
1680919420.1510515, 4.313, 45.084
1680919420.3513892, 4.313, 44.008
1680919420.5517414, 4.313, 44.546
1680919420.7520838, 4.313, 44.008
1680919420.952479, 4.336, 45.084
1680919421.1528554, 4.336, 44.008
1680919421.353233, 4.336, 44.546
1680919421.5535913, 4.336, 45.084
1680919421.7539427, 4.336, 44.546
1680919421.9543355, 4.344, 45.084
1680919422.1547027, 4.344, 44.546
1680919422.3551948, 4.344, 44.546
1680919422.5555375, 4.344, 45.084
1680919422.7559164, 4.344, 45.084
1680919422.9562795, 4.325, 44.546
1680919423.1566284, 4.325, 44.546
1680919423.3569884, 4.325, 44.546
1680919423.5573375, 4.325, 45.084
1680919423.7576783, 4.325, 44.546
1680919423.9580486, 4.317, 44.546
1680919424.1584244, 4.317, 45.084
1680919424.3587508, 4.317, 44.008
1680919424.5591013, 4.317, 44.008
1680919424.759478, 4.317, 44.546
1680919424.959796, 4.34, 44.008
1680919425.160144, 4.34, 45.084
1680919425.3605087, 4.34, 45.084
1680919425.5608716, 4.34, 45.084
1680919425.7612488, 4.34, 45.084
1680919425.9616053, 4.313, 45.084
1680919426.1619804, 4.313, 45.084
1680919426.3625195, 4.313, 45.084
1680919426.5627675, 4.313, 45.084
1680919426.7631276, 4.313, 44.008
1680919426.9634712, 4.336, 45.084
1680919427.1638157, 4.336, 45.084
1680919427.3642242, 4.336, 44.546
1680919427.5645602, 4.336, 44.546
1680919427.7649007, 4.336, 45.084
1680919427.9652598, 4.325, 45.084
1680919428.1658087, 4.325, 45.084
1680919428.3661673, 4.325, 44.546
1680919428.566549, 4.325, 44.546
1680919428.7668133, 4.325, 45.084
1680919428.9671435, 4.332, 45.084
1680919429.1674902, 4.332, 45.084
1680919429.3678606, 4.332, 45.084
1680919429.568282, 4.332, 44.008
1680919429.768645, 4.332, 44.008
1680919429.9690084, 4.344, 45.084
1680919430.1693597, 4.344, 45.084
1680919430.36971, 4.344, 45.084
1680919430.570076, 4.344, 44.008
1680919430.770468, 4.344, 45.084
1680919430.970964, 4.328, 45.084
1680919431.1713479, 4.328, 45.084
1680919431.3716872, 4.328, 45.084
1680919431.572042, 4.328, 45.084
1680919431.7725077, 4.328, 45.084
1680919431.9728932, 4.336, 44.546
1680919432.1732333, 4.336, 44.546
1680919432.3736098, 4.336, 45.084
1680919432.5739791, 4.336, 45.084
1680919432.7744212, 4.336, 44.008
1680919432.9748204, 4.336, 44.546
1680919433.1751935, 4.332, 45.084
1680919433.375549, 4.332, 45.084
1680919433.57599, 4.332, 45.084
1680919433.7763584, 4.332, 45.084
1680919433.9766939, 4.347, 44.546
1680919434.1770556, 4.347, 44.546
1680919434.3774643, 4.347, 44.546
1680919434.5778427, 4.347, 44.546
1680919434.77819, 4.347, 45.084
1680919434.9785557, 4.347, 44.546
1680919435.178822, 4.347, 44.546
1680919435.379173, 4.347, 45.084
1680919435.5795314, 4.347, 45.084
1680919435.7798655, 4.347, 45.084
1680919435.9802778, 4.336, 45.084
1680919436.180625, 4.336, 45.084
1680919436.380991, 4.336, 44.008
1680919436.5813515, 4.336, 45.084
1680919436.7817016, 4.336, 45.084
1680919436.9821353, 4.34, 44.546
1680919437.1824996, 4.34, 45.084
1680919437.3827612, 4.34, 45.084
1680919437.5831187, 4.34, 44.008
1680919437.7834566, 4.34, 45.084
1680919437.983957, 4.328, 45.084
1680919438.1842928, 4.328, 45.084
1680919438.3846295, 4.328, 44.546
1680919438.584995, 4.328, 45.084
1680919438.785334, 4.328, 45.084
1680919438.985689, 4.309, 45.084
1680919439.1860793, 4.309, 45.084
1680919439.386428, 4.309, 45.084
1680919439.5867906, 4.309, 45.084
1680919439.7871618, 4.309, 45.084
1680919439.9875436, 4.344, 44.546
1680919440.1878922, 4.344, 45.084
1680919440.3882513, 4.344, 44.008
1680919440.5886424, 4.344, 44.546
1680919440.7890265, 4.344, 45.084
1680919440.9894125, 4.321, 44.008
1680919441.1899965, 4.321, 44.546
1680919441.3903358, 4.321, 45.084
1680919441.5907433, 4.321, 44.546
1680919441.7910976, 4.321, 44.546
1680919441.9914467, 4.347, 44.546
1680919442.191785, 4.347, 45.084
1680919442.3922143, 4.347, 45.084
1680919442.5925605, 4.347, 45.084
1680919442.7932408, 4.347, 45.084
1680919442.9935977, 4.344, 44.546
1680919443.1939485, 4.344, 44.546
1680919443.3943334, 4.344, 44.546
1680919443.5947735, 4.344, 45.084
1680919443.7951097, 4.344, 45.084
1680919443.9956605, 4.34, 44.546
1680919444.1960125, 4.34, 44.546
1680919444.3965402, 4.34, 45.084
